mag_x,mag_y,mag_z,mag_h,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,degree
-5.75,-18.5,-31.875,37.30051,-0.28749573,0.9131964,11.615603,0.23635249,0.069202304,-0.134146,157.7238
-6.375,-17.9375,-32.5,37.664898,0.6608093,-0.30718568,8.666148,-0.118176244,0.29277897,-0.2991669,168.49416
-4.9375,-18.125,-33.0,37.972286,-0.30696538,0.41672516,7.595174,-0.20973621,-0.24061109,-0.43118358,158.97652
-6.6875,-17.375,-33.125,37.998405,-0.9768439,-0.6408033,12.115513,0.08304276,0.19589576,-0.15543902,153.92381
-7.125,-17.375,-33.125,38.07784,-1.4827005,-0.39002502,9.079722,0.021293016,-0.069202304,0.45779985,146.50824
-7.4375,-18.5,-32.5625,38.18223,-0.2399852,1.0481623,7.443458,0.03939208,-0.09901253,0.03726278,148.45213
-6.75,-20.5625,-31.5,38.218174,-0.55415237,0.39601052,12.390156,0.24061109,-0.059620447,0.11498229,157.37567
-4.9375,-19.625,-32.375,38.179317,-0.11812992,-0.2308585,8.787974,0.4418301,-0.09475392,-0.35452873,165.29237
-3.1875,-20.125,-32.25,38.147587,-0.2090617,0.88303906,7.8718863,-0.16395622,0.09475392,-0.45779985,166.16609
-3.0625,-20.4375,-32.0625,38.145435,-0.811711,-0.15753847,12.273387,0.07559021,0.18950784,-0.3289771,166.06485
-4.125,-17.9375,-33.0,37.78584,-1.4316655,0.3431274,9.255936,0.11391764,0.07452556,-0.084107414,151.4371
-4.875,-17.5,-32.625,37.34175,0.018540697,1.8390725,7.49931,-0.30449015,0.1277581,0.4290543,152.53383
-6.25,-18.9375,-31.0625,36.91301,-0.5634227,1.2118778,12.186209,0.005323254,-0.008517207,0.04152138,154.09114
-2.1875,-18.0,-31.5,36.346046,-0.75222945,-0.8070088,11.254481,0.26190412,-0.35452873,-0.31939524,168.02025
-3.125,-17.6875,-31.125,35.93576,-0.5630396,1.3548404,7.477561,-0.070266955,0.67924726,-0.2597748,155.43324
-3.625,-16.8125,-31.0625,35.50605,-0.011214441,0.37466386,12.23372,0.0031939526,0.09794788,0.13521066,167.02292
-6.6875,-15.75,-31.0,35.40883,-1.4642555,-0.06868486,9.306252,-0.17566739,0.20547761,0.17034413,144.41301
-6.0625,-16.3125,-30.5625,35.169846,-0.87574154,1.6175992,8.407,-0.15224507,-0.34281757,0.22251202,138.58588
-7.3125,-17.9375,-29.375,35.18689,0.52815133,2.363326,11.633033,0.11072369,0.085172065,-0.067073,152.91003
-4.25,-17.625,-30.1875,35.213467,-0.76023567,-0.46497312,10.1449795,0.14905111,-0.44289476,-0.43970078,161.0993
-2.1875,-17.5,-30.5,35.231876,-0.46123815,1.0081409,7.4493284,-0.14266321,0.3641106,-0.37795106,162.97508
-2.3125,-17.4375,-30.1875,34.938507,-0.5929288,-0.4619564,12.808175,-0.14372787,0.38753292,0.010646508,168.67703
-2.75,-18.0,-29.3125,34.507755,-1.2200564,-0.07078218,8.698575,-0.105400436,0.22357668,0.36091664,159.5584
-3.4375,-17.6875,-28.9375,34.088753,-0.99466634,1.9752929,8.372753,0.16395622,-0.036198128,0.3247185,147.6032
-5.125,-18.3125,-27.9375,33.795223,0.29076144,2.0938346,11.653471,0.019163715,-0.11498229,0.11285299,161.28165
-4.375,-17.9375,-27.625,33.227024,-0.36300886,-0.26066154,10.0080595,0.11498229,-0.6121742,-0.39924407,163.92357
-4.4375,-16.6875,-28.4375,33.269436,-0.63590956,1.6452092,8.141444,-0.007452556,0.058555797,-0.19589576,148.48776
-3.75,-14.0,-30.125,33.4302,-0.36831442,0.36850595,11.902678,-0.20015436,0.22464132,0.41947243,160.29303
-3.625,-15.5625,-29.625,33.65966,-1.1590426,0.4214657,9.542656,-0.64517844,0.12669346,-0.10007718,153.33469
-4.375,-17.6875,-29.125,34.354824,0.14554831,1.720933,9.074359,0.3034255,0.052167892,0.11391764,161.87851
-3.25,-20.3125,-28.625,35.249832,0.2388743,0.7954496,11.412316,0.38859755,-0.21612412,-0.11604694,171.74582
-5.5625,-16.6875,-30.75,35.425648,-0.9425493,-0.03490746,9.27597,0.30023155,-0.13840461,-0.5749115,152.77672
-7.125,-18.0,-29.3125,35.12817,0.12782164,1.4349217,9.23798,-0.7431263,-0.046844635,0.63666123,153.15216
-9.5625,-12.9375,-31.1875,35.092457,-0.26635015,0.4884842,11.438347,0.22251202,-0.46951103,-0.10007718,138.4489
-9.25,-8.625,-32.875,35.22384,0.2829276,0.5462323,6.8788095,-0.81871647,-0.27361527,0.41414917,127.10881
-6.5,-10.25,-32.8125,34.98532,-0.07033207,2.0385861,9.272187,-0.81019926,0.04790929,0.084107414,113.79632
-7.0625,-10.6875,-32.4375,34.875393,-1.1140987,-1.4722904,13.514703,0.17566739,0.44395941,0.015969763,145.37263
-6.5,-10.1875,-32.1875,34.38125,-0.24008097,0.37957674,7.223067,-0.47802824,-0.017034413,-0.020228365,138.32008
-4.4375,-18.625,-30.0625,35.641773,-0.18983147,1.5872408,9.716723,0.20015436,0.23102923,0.14053391,159.65802
-4.6875,-19.1875,-29.5,35.50187,-1.4667358,0.18360654,13.631119,-0.6760533,0.0628144,0.29171434,157.4232
-3.0,-18.9375,-28.1875,34.090527,-0.70230556,1.0036014,7.9350452,-0.11711159,-0.008517207,0.32791245,160.33069
-1.0,-18.0625,-27.125,32.60398,-0.0862583,1.4964432,9.602013,0.055361845,-0.19376646,0.006387905,174.80257
-0.5625,-17.625,-26.875,32.14378,0.0618949,2.0786843,11.63288,0.40776128,-0.3854036,-0.41095522,178.09648
-0.5,-16.1875,-27.6875,32.076202,-0.9175347,0.064030536,9.727853,-0.23741713,0.1990897,-0.6153682,169.04713
-0.5625,-17.0,-27.375,32.228977,-0.49567637,1.199543,8.127491,-0.35027012,-0.052167892,0.06387905,170.15733
2.5,-17.375,-27.3125,32.46711,1.1275924,0.45249453,13.239007,-0.07346091,-0.33536503,0.25871015,-163.70087
3.4375,-15.875,-28.125,32.478416,0.45108676,0.653416,8.1792345,-0.37901568,-0.22144738,0.25445154,-159.89397
3.375,-17.25,-27.5,32.63745,0.0096821515,1.9455187,8.974176,0.21505947,0.28532642,-0.1213702,-162.84999
2.0,-16.6875,-28.4375,33.032772,0.08629661,1.0874369,12.458228,0.29597294,-0.8655611,-0.78464764,-171.17644
1.6875,-19.0,-27.4375,33.416523,-1.6565291,-0.94341123,10.133545,-0.53339005,0.38008034,-0.36198127,172.65593
-0.25,-19.6875,-27.125,33.517544,-0.83763546,0.74306446,7.8432136,0.036198128,0.27361527,0.14266321,169.61461
-2.4375,-19.0,-27.3125,33.360367,0.8569901,0.41372764,13.342455,-0.7771951,-0.12882276,0.86130255,177.84787
-3.75,-18.3125,-27.0625,32.89056,-0.0024612392,0.92485136,8.5235405,-0.39924407,-0.30449015,0.52487284,166.18904
-3.6875,-19.375,-25.625,32.336185,0.16831237,1.5163246,9.9285145,0.17353809,-0.071331605,-0.06813765,167.97981
-4.1875,-17.8125,-26.1875,31.946917,-0.78335404,0.49737146,10.845236,-0.39072686,-0.28532642,-0.06600835,159.95079
-5.1875,-17.3125,-25.9375,31.61308,-0.47595772,-0.29887298,8.815221,0.04045673,-0.20867157,0.40669662,160.09692
-6.25,-16.5625,-26.0625,31.506075,0.45459187,0.4968926,8.617938,0.22357668,0.23635249,0.45567057,162.04102
-9.125,-15.5625,-25.4375,31.185308,-1.407963,-0.8457757,13.331154,-0.06387905,0.42160174,0.51635563,145.45811
-8.625,-14.1875,-26.0,30.849243,0.2870169,0.52314264,8.212772,-0.25232226,-0.08836602,0.11391764,148.30547
-7.9375,-14.3125,-26.0,30.722168,0.5047073,0.4756704,9.544992,-0.008517207,-0.12243485,-0.29597294,153.21716
-7.0625,-11.875,-27.8125,31.055267,0.3282642,-1.7660877,11.4475975,-0.28000316,-0.1362753,-0.28958502,158.62988
-7.25,-9.125,-29.375,31.602512,-0.31663796,-1.7116052,8.196386,0.013840461,-0.044715334,0.66860074,150.60301
-7.875,-6.0,-30.0625,31.650743,0.27471069,-1.3104903,10.22713,-0.49186867,0.54723054,1.2360597,144.2018
-6.5,-7.0625,-30.0625,31.557611,-0.9416683,-0.42867702,8.860721,0.17353809,0.045779984,-0.64837235,131.26097
-5.125,-9.3125,-29.375,31.239061,-0.33391452,0.021030668,9.276421,0.1277581,-0.3939208,-0.7186393,146.24937
-3.3125,-10.75,-28.6875,30.814085,0.28240088,-0.4449959,9.57809,0.03832743,-0.09262462,-0.90495324,168.45769
-4.6875,-11.0,-28.0,30.446226,0.4786488,-0.40938935,9.32079,0.29703757,-0.40030873,-1.0390992,165.13316
-3.25,-11.4375,-27.8125,30.247547,-0.30256006,0.5020354,10.553947,-0.30023155,0.1863139,-0.7335444,158.18771
-2.4375,-11.8125,-27.8125,30.315207,-1.1096168,0.49369398,9.675064,0.23528783,0.38859755,-0.6143035,151.76785
-3.6875,-12.3125,-27.25,30.129019,-1.6531676,-0.28802246,10.8883705,-0.13095206,0.25019294,0.32684782,149.23997
-4.3125,-12.375,-26.75,29.787594,-1.8227248,-1.0887201,9.799027,0.08836602,0.59407514,1.3116498,148.78941
-6.375,-16.1875,-24.1875,29.794477,-2.0924366,0.3727389,10.089923,-0.27787387,-0.52380824,-0.15543902,144.02818
-8.75,-14.9375,-24.25,29.795198,0.54106086,2.3914723,10.68854,0.39605013,-0.9816081,0.18950784,140.76419
-8.375,-14.8125,-24.75,30.0352,0.94843906,0.66568387,8.932317,0.37156314,-0.58555794,-0.21718878,156.08563
-6.4375,-17.25,-24.25,30.447765,1.2422172,0.99955046,8.993561,-0.03939208,-0.07878416,0.28319713,168.02411
-6.0,-16.5,-25.625,31.062689,1.0395049,2.0479045,9.377964,0.044715334,0.2597748,-0.028745573,163.47136
-7.9375,-16.4375,-26.25,31.972767,-1.0340366,-0.202741,12.458736,-0.37475708,0.91985834,0.7271565,149.10585
-9.4375,-16.25,-27.0,32.89573,-0.5793489,1.2759275,8.314651,-0.2448697,0.06600835,0.34920546,136.94748
-9.6875,-16.875,-27.8125,33.943314,-0.01855985,1.931527,9.558515,-0.072396256,-0.23528783,0.22357668,138.56404
-10.9375,-18.125,-28.1875,35.251663,-0.3381379,0.6177519,12.529384,0.0649437,-0.29064968,-0.17673203,145.04794
-11.75,-17.375,-30.1875,36.759193,-0.3579906,-0.40598956,9.065549,-0.04790929,0.22038272,0.014905112,145.31317
-12.1875,-17.4375,-31.6875,38.16673,-0.14656344,1.2049825,9.36174,0.15118042,0.07984881,0.22570598,136.30855
-11.0625,-16.4375,-34.3125,39.62219,-1.0135517,0.8393497,11.830306,0.103271134,0.32152456,0.1927018,135.20746
-12.1875,-16.4375,-35.625,41.08366,-0.24803929,0.51959926,8.702263,-0.11604694,-0.2597748,0.046844635,137.31062
-11.625,-20.25,-35.3125,42.3341,0.37794867,2.3217244,8.777575,0.084107414,-0.30129617,-0.057491146,135.95247
-7.625,-17.5,-39.0625,43.47723,0.32757467,0.8068651,10.571636,-0.17673203,-0.6430491,-0.53339005,156.08974
-7.0625,-18.9375,-39.4375,44.315056,0.035970487,0.17249744,9.152287,-0.3726278,-0.056426495,-0.22038272,159.20677
-10.25,-17.625,-40.375,45.231003,-0.039006334,1.0537169,10.652637,0.17034413,0.1969604,0.29597294,142.5371
-11.1875,-21.0625,-38.9375,45.6609,-0.3387987,-0.8729834,13.592161,-0.09368927,0.022357667,0.8570439,152.64737
-10.1875,-20.3125,-40.0625,46.058514,-0.25308627,1.5055698,6.8031816,0.52061427,0.22144738,-0.14159857,134.00208
-11.1875,-18.3125,-40.9375,46.22106,0.4086998,2.7451916,10.028708,-0.058555797,-0.0606851,0.084107414,125.372795
-10.3125,-21.0,-40.25,46.555454,-0.09206185,0.27898195,12.996742,-0.47696358,0.26616272,0.072396256,152.23915
-9.5,-18.875,-41.625,46.681435,-0.3719919,0.64789015,7.8001847,0.09262462,0.13733996,-0.21931808,143.334
-10.625,-17.5625,-42.0625,46.803696,1.2047815,0.8991472,9.665354,0.17247343,-0.07559021,0.44928265,158.46048
-10.0625,-18.375,-41.9375,46.87908,-1.4292521,0.036602553,12.641347,-0.43544218,0.39285615,0.3204599,141.14236
-8.6875,-17.4375,-43.0625,47.264343,-0.55919933,1.2186582,7.62581,-0.09155997,-0.2555162,-0.35133478,131.79477
-4.9375,-16.25,-44.125,47.28062,2.2026655E-4,1.2790784,10.442617,-0.09794788,-0.036198128,-0.5259375,155.3646
0.1875,-16.25,-44.5,47.374546,0.5636429,-0.037531506,10.731951,0.23209389,-0.36517525,-1.2254131,-171.263
4.6875,-14.375,-44.8125,47.29454,0.45926535,-0.82931316,9.34523,-0.24061109,-0.27787387,-1.5022223,-159.34042
5.3125,-10.625,-46.125,47.630127,-0.082580805,0.46974236,8.433374,0.10859439,-0.17566739,-1.5405498,-148.84705
9.9375,-12.5,-44.9375,47.69049,-0.078548975,-0.27367643,10.149873,0.39924407,-0.09262462,-1.2605466,-145.02661
15.125,-12.875,-43.8125,48.104744,1.5057517,-2.2436352,10.985478,-0.2512576,-0.34388223,-0.56426495,-134.84358
15.125,-8.8125,-45.0,48.28484,-0.6033005,-1.9599128,7.7086973,0.06174975,0.28000316,-1.0774267,-149.7745
19.5625,-9.375,-43.375,48.49714,0.5712565,-0.50526273,10.774684,-0.54403657,-0.03939208,-1.2552234,-117.45375
18.875,-7.6875,-44.125,48.60431,0.49080175,-0.49717036,9.544964,0.20867157,-0.11178834,-0.9155997,-115.15449
20.0625,-14.125,-42.0625,48.695724,-2.2960203,-0.88630474,11.352156,-0.11391764,0.02448697,0.36943385,-147.13861
17.6875,-13.25,-43.5625,48.84774,-1.4421904,0.35349908,10.291849,0.29384363,-0.21505947,0.44289476,-135.54729
15.4375,-13.75,-44.5,49.067596,-3.0856757,-0.72674555,11.043074,0.1927018,0.17886133,0.40137336,-170.17172
13.25,-13.6875,-45.4375,49.26943,-0.21796812,0.384911,10.197316,-0.05110324,0.27787387,0.74844956,-134.23868
11.5625,-14.3125,-45.75,49.31127,-0.7419248,2.0372262,9.7055855,0.26190412,-0.0031939526,0.12669346,-119.14168
14.1875,-13.8125,-45.125,49.27815,0.066836536,0.038106114,10.637869,0.5131617,-0.4588645,-0.15011577,-133.33054
12.25,-11.5625,-46.6875,49.633423,0.76239043,0.8265359,8.254728,-0.3076841,-0.1969604,-0.29384363,-113.01333
9.9375,-10.3125,-47.4375,49.552174,0.79056543,1.6333627,8.731338,-0.029810224,0.12669346,-0.1969604,-96.63622
