mag_x,mag_y,mag_z,mag_h,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,degree
12.6875,21.25,-25.75,35.71551,1.1901194,-0.39442077,11.854411,-0.15011577,0.4333129,-0.29597294,-36.63923
10.9375,22.3125,-25.625,35.69478,0.19174683,-0.23582888,9.914236,-0.019163715,-0.017034413,-0.18737854,-27.776762
8.75,23.25,-25.5625,35.645004,1.1131793,0.43854114,10.2491665,0.118176244,0.007452556,-0.55894166,-25.275198
3.0,24.5,-25.4375,35.444553,0.018770542,0.15198392,10.448133,0.2597748,-0.36730453,-0.7431263,-6.9826865
2.125,23.5625,-26.0625,35.198875,0.394756,-0.5416929,9.378126,-0.09262462,0.09475392,-1.0678447,-8.314336
5.0,21.5,-26.6875,34.633404,-2.0580366,0.45764688,9.962264,0.54935986,0.26190412,0.27893853,1.2684125
7.5,19.1875,-27.0625,34.0116,-1.0369383,-0.14768395,10.070204,-0.2512576,0.28000316,0.43863615,-14.016617
6.875,19.0625,-26.75,33.55901,0.08237969,-0.5373259,9.890179,0.05003859,-0.33536503,0.5280668,-21.978071
5.0625,18.9375,-26.6875,33.113148,0.73574775,-0.08268615,8.249078,-0.06600835,0.04897394,-0.16395622,-21.650774
6.5625,20.875,-23.9375,32.432022,-0.11143572,1.7670933,9.130336,-0.21186551,-0.017034413,0.10114183,-14.0479355
10.5,18.25,-24.0,31.926674,-2.066761,-0.5429858,12.496536,0.24593434,-0.36730453,0.9187937,-20.595695
12.5625,15.625,-24.1875,31.416431,-0.9514366,0.066261925,9.534764,0.14372787,-0.15756832,0.77613044,-32.585724
16.5625,16.625,-20.5,31.160183,0.40983945,0.6234118,9.554934,0.45247662,-0.10007718,0.07346091,-44.269543
14.9375,18.0,-20.125,30.85684,-0.23224714,-1.5462904,13.898896,-0.17353809,0.20441297,0.18311994,-43.03333
16.3125,16.5,-19.9375,30.591692,0.6506291,-0.7697454,9.662328,-0.085172065,0.33110642,-0.045779984,-49.66206
20.25,10.5,-20.25,30.502048,1.0903673,0.16475938,9.021859,-0.07984881,-0.09901253,1.0902025,-64.35358
16.5625,10.1875,-23.25,30.309471,0.8384207,-0.459907,10.719358,-0.9411513,-0.16502088,1.4404726,-63.234432
16.0,10.4375,-23.4375,30.236696,1.5392035,-0.3151727,11.135576,-0.17460273,0.32365385,0.32258922,-62.68256
14.8125,8.875,-25.0625,30.435253,0.014460978,0.48649222,9.7832155,0.23635249,-0.49080405,-0.0031939526,-55.75785
17.9375,5.9375,-23.5625,30.202637,-0.10777738,-0.3144736,9.905751,0.28106782,0.09262462,-0.18311994,-73.66795
17.75,4.0,-24.1875,30.267105,-0.7393103,-0.9341122,10.4937,-0.12456415,0.09688323,0.8432035,-83.79611
18.6875,0.1875,-23.8125,30.270332,-0.6754043,0.5883224,8.846508,-0.29597294,0.09049532,1.2200899,-83.71617
13.75,-4.5,-26.25,29.972904,0.5304306,-0.23743777,11.640714,-0.27467993,0.1969604,1.9227594,-108.58555
15.125,-6.375,-24.875,29.802212,0.112786055,-0.6284013,9.588797,0.29597294,0.24380504,0.46525243,-117.35612
13.5,-8.0625,-25.0625,29.586868,-0.64490217,0.58157074,8.756008,-0.22251202,-0.05003859,0.45141196,-118.56367
13.3125,-8.125,-25.1875,29.625132,-0.009615114,0.020293253,11.20765,0.12456415,0.046844635,0.07984881,-121.29488
13.9375,-8.3125,-24.75,29.595846,-0.89163905,0.076480374,9.7512,-0.11285299,0.1969604,0.16927949,-124.89834
13.25,-8.3125,-25.125,29.596043,-0.15297034,0.3475136,10.823267,0.031939525,-0.018099064,0.33217105,-120.17282
13.9375,-8.6875,-24.6875,29.651293,0.20504901,0.35336503,9.972903,-0.008517207,0.011711159,-0.085172065,-118.42944
14.0,-8.5,-24.875,29.782808,-0.09452309,0.4136989,9.797438,0.02555162,0.046844635,-0.12669346,-118.39275
14.75,-8.25,-24.4375,29.712227,-0.21259554,0.37703887,9.368166,-0.10646509,0.05003859,-0.25764552,-117.05309
15.375,-8.125,-24.0625,29.688553,-0.1015333,0.28199866,10.009496,0.007452556,0.028745573,-0.31726596,-116.18432
15.9375,-8.125,-23.8125,29.783463,-0.0881162,0.089303724,10.090248,0.087301366,-0.052167892,-0.38433895,-116.705475
15.875,-8.125,-23.8125,29.750065,-0.9298792,-0.11060254,9.74194,-0.009581857,0.026616272,-0.085172065,-121.84257
15.5,-8.1875,-24.0,29.720114,-0.558098,0.005094861,9.913193,-0.033004176,-0.071331605,0.16395622,-120.05727
15.5,-8.1875,-24.25,29.922361,-0.52715534,0.16306429,10.016229,-0.06600835,-0.02448697,0.20015436,-118.70941
15.25,-8.3125,-24.125,29.726685,-0.5833712,-0.018971656,10.092049,-0.009581857,0.006387905,0.1234995,-121.145905
15.25,-8.125,-24.0625,29.624012,-0.16451038,-0.029352913,10.103157,-0.029810224,0.052167892,0.007452556,-118.88374
15.3125,-7.625,-24.125,29.574125,-0.21181025,-0.10425312,10.139837,0.008517207,0.052167892,-0.0628144,-118.01109
15.375,-6.75,-24.0625,29.34207,-0.1837023,-0.03717716,10.129945,0.007452556,-0.018099064,-0.09262462,-114.60298
15.25,-6.4375,-24.1875,29.309368,-0.4387231,-0.015370775,9.8620615,-0.020228365,-0.014905112,-0.01277581,-114.57732
15.25,-6.1875,-24.1875,29.255474,-0.31325737,0.007536947,9.958471,0.013840461,-0.018099064,0.019163715,-113.0724
14.5625,-6.9375,-24.25,29.124866,-0.53642565,-0.11979628,10.152066,-0.033004176,0.04897394,0.1905725,-118.601265
14.1875,-7.1875,-24.4375,29.157104,-0.25143906,-0.046830587,9.936799,0.010646508,-0.08304276,0.118176244,-118.30103
14.0625,-6.4375,-24.4375,28.920351,-0.23348254,-0.021231782,9.814216,-0.033004176,-0.07984881,0.013840461,-115.71675
12.9375,-7.875,-24.625,28.909948,-0.059376203,0.13062765,9.524518,0.06600835,-0.08304276,-0.008517207,-120.51754
12.0625,-9.0,-25.0,29.18054,-0.1079785,1.1831187,9.051251,-0.1905725,-0.14798647,0.6345319,-115.71694
8.6875,-9.9375,-26.0,29.158646,-0.2477041,0.33068714,10.1985035,-0.3854036,0.75803137,0.83042765,-138.43858
9.3125,-10.375,-25.8125,29.336811,0.27111942,-0.116980694,9.853002,-0.1841846,0.11604694,0.42692497,-136.82227
10.625,-9.125,-25.9375,29.477282,0.031105468,0.59360874,9.273605,0.104335785,-0.009581857,-0.45673522,-124.824455
13.125,-7.3125,-25.375,29.489471,-0.13391249,0.6172635,9.960473,0.11604694,-0.1884432,-1.1806978,-114.10144
14.875,-3.9375,-25.1875,29.515753,0.8681088,-1.4531367,10.969926,-0.16289158,-0.085172065,-0.7282212,-112.708755
16.9375,-0.0625,-24.0625,29.425953,2.3112571,-0.5583566,9.2199745,0.02555162,0.1927018,-1.2009262,-93.05623
15.4375,2.375,-25.1875,29.63726,1.6610588,0.17138654,9.976792,-0.36091664,0.34601152,-1.0444225,-81.909615
13.4375,6.125,-25.625,29.57571,1.5703856,-1.764881,11.467978,-0.054297194,0.19589576,-0.83681554,-81.52077
10.0,7.875,-26.4375,29.34207,0.740517,0.16622464,9.153894,-0.0606851,-0.0010646508,-0.83575094,-55.434235
8.5625,9.875,-26.0625,29.156233,1.061589,0.5927085,10.340452,0.47589892,-0.22889993,-1.2200899,-44.73041
4.75,11.6875,-26.3125,29.180607,0.89704037,-1.4768393,13.031697,-0.3374943,0.41201988,-0.6302733,-36.953728
3.75,11.625,-26.5625,29.236443,1.0860674,-0.01784159,9.515275,-0.008517207,0.2427404,-0.46418777,-30.201225
2.4375,13.3125,-26.25,29.533482,0.58416605,1.6922889,10.120645,0.08197811,0.32258922,0.21718878,-12.761687
-1.125,11.9375,-27.75,30.229654,-0.6119675,-0.380793,12.30886,0.18524924,0.056426495,-0.31833062,12.725282
-3.8125,12.0625,-27.8125,30.554447,-0.5092467,0.16594692,8.042679,-0.09901253,-0.044715334,-0.043650683,23.7752
-8.125,10.1875,-27.5,30.431082,0.22385786,1.0997525,9.578866,0.19376646,-0.06387905,-0.5003859,29.39574
-8.5625,9.0625,-27.5625,30.251226,0.49438348,0.74022967,11.333059,0.09688323,-0.105400436,-0.32578316,34.09986
-5.9375,7.25,-28.875,30.357569,0.77538615,-1.2173175,10.116279,0.17673203,-0.058555797,-0.13308136,44.990807
-5.8125,8.8125,-28.5,30.392357,0.20752941,0.84616834,7.1480517,0.010646508,0.3289771,0.63133794,22.351236
-3.4375,9.375,-28.5625,30.257618,-0.6169092,-0.50519574,11.357393,-0.30555478,-0.23528783,1.6257218,31.56522
-1.8125,9.1875,-28.5,29.999088,-0.87530094,-0.602927,9.008117,0.09155997,-0.26190412,1.1870856,32.01665
-2.0,6.1875,-28.625,29.354315,0.26209804,0.3863763,7.7605753,0.29277897,-0.18524924,0.8400095,7.7327356
4.8125,7.875,-27.8125,29.30377,-0.37003824,0.10576625,11.468572,0.8378802,-0.92198765,0.45354125,-25.695787
9.9375,7.0,-27.25,29.838171,-0.3690997,-1.0278883,8.998061,0.23848179,0.26190412,0.8921774,-66.558266
14.125,5.0,-26.9375,30.824415,0.5364066,0.07047572,7.942333,-0.1990897,0.25019294,1.3084558,-71.80322
16.1875,-0.625,-27.6875,32.078396,0.26841873,-1.1963155,13.44484,-0.32684782,-0.005323254,1.5778126,-100.31738
14.0625,-1.5625,-29.375,32.605,-0.3261669,-0.37116832,8.036061,0.16927949,0.15118042,0.8772723,-102.87873
13.4375,0.0,-29.8125,32.700943,0.5625991,0.47996083,7.980027,0.18524924,-0.07878416,-0.17247343,-83.65214
12.625,-1.8125,-30.0625,32.656235,1.3851031,0.48198155,13.130252,0.31087804,0.29703757,-0.26509807,-92.802376
13.0,-3.125,-29.625,32.502403,0.08334695,-1.0148925,8.066727,0.46951103,-0.086236715,-0.52700216,-117.00685
12.3125,-2.625,-30.0,32.534416,-0.6410619,0.881411,5.786278,-0.41627848,0.30981338,0.7250272,-76.94836
10.5625,-6.3125,-30.1875,32.599068,-1.1041292,0.46385264,12.145058,-0.5078384,0.2991669,0.85384995,-123.374405
1.875,-3.4375,-32.25,32.486835,0.39622122,-0.09692687,10.678149,0.942216,-0.014905112,0.86449647,-140.54066
4.9375,-2.5625,-32.0,32.479923,1.5516247,1.6186527,4.476324,-0.009581857,-0.08943067,-0.5110324,-65.73414
8.625,-4.4375,-31.0625,32.54168,0.46298113,0.56063586,13.523562,0.031939525,0.52700216,0.054297194,-108.07848
12.375,-5.9375,-29.9375,32.934002,0.43051577,-0.11384908,8.93133,0.04045673,-0.07665486,-0.18737854,-114.56933
15.25,-2.8125,-30.0625,33.82642,0.2714067,0.8640578,6.372982,-0.026616272,0.13733996,0.41308454,-85.990654
15.9375,-4.8125,-30.25,34.528633,-1.8876078,-0.044283155,13.113129,-0.41414917,-0.42798963,1.2158313,-113.22651
17.625,-3.625,-30.4375,35.358486,0.26606283,-0.50548303,9.502347,0.14692181,-0.28000316,-0.15437438,-105.75058
15.0,-4.25,-32.75,36.271545,0.33709404,1.201104,6.9845953,-0.28852037,0.16289158,-0.3076841,-85.7642
18.5,-4.1875,-31.875,37.09179,0.46344084,0.34488955,14.312183,0.6143035,-0.009581857,-0.9326341,-99.97546
19.75,-4.75,-31.8125,37.74467,-0.41629422,-0.75559086,9.235154,0.14266321,0.08197811,-0.40776128,-112.00786
15.75,-2.9375,-35.0,38.492744,-0.70616496,1.3009326,7.2716117,-0.4418301,0.51529104,0.6238854,-74.18544
17.5,-4.0,-34.5625,38.946327,0.15378436,-0.387401,13.951694,-0.13733996,0.04897394,0.36730453,-105.481544
18.9375,-3.25,-34.4375,39.435173,0.02525404,-0.2030283,8.045178,-0.16289158,-0.22464132,0.13521066,-102.19558
24.6875,-5.6875,-32.75,41.405106,-0.70989996,1.4313016,12.049356,0.58449334,-0.5291315,-0.9943839,-94.096565
27.125,-7.5625,-32.0,42.62578,-2.1073954,-1.1190116,12.667415,-0.48015752,1.7364455,0.8857895,-116.36816
25.625,-10.875,-32.75,42.98219,-0.055535905,1.6393483,5.5399814,0.31939524,0.46525243,0.07878416,-92.40696
24.9375,-13.4375,-32.0625,42.78375,0.283598,1.1879071,13.084954,-0.6473077,-0.5546831,0.52380824,-112.34533
25.5,-13.5625,-32.5,43.479206,-0.45356715,0.5344337,9.151127,0.46205845,-0.19376646,-0.48228684,-115.88073
24.6875,-16.875,-31.9375,43.752052,0.83670646,2.157597,8.999747,0.03832743,-0.5078384,0.17566739,-109.14635
24.8125,-16.25,-31.625,43.35739,0.4058076,1.4345865,12.7169075,-0.26722735,0.020228365,-0.90601784,-116.19186
26.875,-11.625,-31.125,42.733734,-0.032944214,-0.3890099,10.578398,-0.42586035,0.21293017,-0.66327745,-115.485374
25.625,-11.9375,-31.0625,42.00028,-1.7309886,1.870877,8.956249,0.21080087,0.44502404,0.179926,-103.40023
25.5625,-11.3125,-30.5,41.37226,-1.7309886,1.870877,8.956249,0.21080087,0.44502404,0.179926,-101.9608
24.8125,-11.625,-30.5625,41.047134,-2.8404331,-0.3303041,15.535429,-1.0050304,0.3374943,1.1455643,-123.134926
23.5625,-10.625,-31.125,40.457973,-0.44852975,1.4936755,4.680444,-0.13095206,-0.043650683,0.31513664,-90.1823
24.25,-11.25,-29.8125,40.042603,-0.57851577,2.5970004,12.835268,0.3076841,-0.36943385,-0.539778,-102.110695
24.3125,-11.5,-29.25,39.735504,-1.9699683,-0.4881011,15.024553,0.027680922,0.201219,0.28000316,-121.679085
22.6875,-13.4375,-29.375,39.473785,-0.5575713,0.36864,7.3752713,0.057491146,0.0606851,0.09475392,-120.19909
23.375,-12.0,-29.0,39.132988,0.21795854,3.1188595,8.700827,0.05003859,-0.13733996,0.42160174,-94.06984
20.8125,-14.75,-29.375,38.90518,-1.9781852,1.2000026,14.350844,-0.36623988,0.21931808,0.20867157,-125.994545
20.625,-17.6875,-28.125,39.105675,0.31301793,1.9019634,7.5954995,-0.035133477,-0.28426176,0.59407514,-115.84762
20.5625,-18.5,-27.375,38.916027,0.73315245,3.3188615,9.282512,0.6057863,-0.27893853,-0.40030873,-111.24493
19.875,-18.875,-27.1875,38.606236,2.442373,1.6164213,9.899047,0.43544218,-0.25019294,-0.66327745,-120.58547
18.0625,-18.4375,-28.375,38.357998,1.5122831,2.2138703,7.957781,-0.029810224,-0.04045673,-0.11285299,-116.17333
